data,RO,AC,AM,RR,PA,AP,TO,MA,PI,CE,RN,PB,PE,AL,SE,BA,MG,ES,RJ,SP,PR,SC,RS,MS,MT,GO,DF
2020-05,1.447290783,1.006182432,0.570380972,0.792165797,1.910077905,2.436836615,10.878806320,2.262952875,4.784426539,3.679070541,6.819149644,9.308596563,8.204545027,20.259325330,4.786913355,9.832134389,12.891762830,6.766645702,0.190024420,5.744303985,1.623709281,0.193036831,0.175085768,4.840901632,2.126923448,5.454386986,4.222379989
2020-06,1.224630663,1.229778528,0.926869079,1.425898435,1.806519464,2.668916292,9.306724486,2.220786051,4.997744920,4.223311745,5.291207400,9.036270600,10.065905690,22.646285610,5.088790774,8.157724582,14.183287330,8.685912483,0.247607578,6.554425833,1.623709281,0.082730070,0.061280019,6.122316770,1.701538758,5.538733176,4.222379989
2020-07,2.449261325,2.235960960,0.831805584,1.901197913,1.875558425,3.597235003,8.866541571,2.164563620,6.369077368,5.235600385,7.441644632,11.462447360,11.188961280,23.093840660,4.398785245,8.130934025,13.417765530,7.332583343,0.287915789,5.595241565,1.753953341,0.055153380,0.096297172,4.805306767,1.247795089,4.357886509,4.713354406
2020-08,1.057635572,2.235960960,0.522849224,2.218064232,2.128701279,2.784956131,7.734642647,2.614343073,6.033862769,5.017903903,9.111063009,13.789596500,12.769558040,25.421126930,5.304417502,8.479211265,13.497605230,8.169186812,0.339740630,5.707578461,1.944977963,0.110306760,0.122560038,5.659583526,1.729897738,4.709328970,5.007939056
2020-09,1.224630663,1.676970720,0.855571458,3.485529507,1.898571411,4.525553713,9.809790674,2.150508012,6.186233041,5.366218274,10.299462530,12.824077180,13.102315250,26.554933060,5.520044229,10.736315680,14.385234800,12.056932340,0.282157473,7.098827715,3.290833249,0.303343591,0.183840056,8.222413802,0.992564276,4.962367541,5.498913474
2020-10,2.059606114,2.683153152,0.903103205,3.643962667,1.300233754,2.900995970,10.438623410,2.080229972,6.399551422,5.126752144,10.384348210,10.818767810,12.831950020,24.794549850,6.555052522,13.341697350,15.855224520,9.645545874,0.236090947,7.301898258,3.204003876,0.496380422,0.306400094,9.824182724,1.361231007,6.832041431,5.400718590
2020-11,1.280295693,3.018547296,0.451551603,2.693363710,1.380779208,3.133075648,12.010705250,2.558120642,7.466143326,4.734898477,8.799815515,10.645469470,11.573711810,18.319920110,4.786913355,11.854821440,15.916278400,10.113059580,0.305190736,7.893827288,3.368979685,0.716993942,0.367680113,9.503828940,2.013487531,7.464637860,7.299153004
2020-12,1.558620843,2.124162912,0.665444467,2.693363710,1.702961023,2.552876454,8.929424844,1.967785109,5.332959518,4.767552949,6.904035324,10.150331360,9.889128416,24.167972780,8.236940998,10.414829000,14.502646120,9.670151858,0.299432420,6.943284320,3.586053119,0.772147322,0.595291611,8.258008667,1.814974675,5.327867700,5.760766496
2021-01,1.046671639,2.536179147,0.983607709,3.523753932,1.572269003,3.076526897,7.527857740,2.068986149,4.773066528,4.642565726,7.863174032,10.369700770,10.987315180,26.089403450,6.072336062,9.429250724,12.819960170,8.032112874,0.326397875,6.100863785,3.198969708,0.667713842,0.619188026,9.509761242,0.840987723,4.412628499,4.976852787
2021-02,0.936495677,1.654029878,0.983607709,1.378860234,2.176111446,3.304417779,5.723660430,1.663576701,4.104229180,4.501881917,8.087836147,9.630767222,11.855550810,27.218557590,5.858521412,8.087934803,11.292773660,7.691356570,0.200419748,5.372018498,3.061008750,0.517818898,0.479652697,8.629227793,1.093284040,3.968590411,4.168922140
2021-03,0.936495677,1.874567196,1.592507720,2.604513776,1.936853120,4.557817626,7.652285140,1.915210152,3.587400320,3.971612172,6.093959875,10.862323130,12.837483960,27.693990910,4.832211092,9.168995396,11.946614980,7.837394986,0.246229976,5.166226887,3.000650831,0.408804393,0.348838325,9.615425255,1.149349888,4.551390401,4.718314980
2021-04,1.156847601,2.205373171,1.170961559,2.757720468,2.198897953,4.329926744,9.643123551,1.607658157,4.438647854,3.679422720,7.133022158,11.872198980,13.354290890,28.852859630,4.019715421,7.821006262,10.802392670,8.056452610,0.211872305,4.780367618,2.207375324,0.313416701,0.252907785,7.361259628,1.401646205,5.786371333,5.009170013
2021-05,1.597551449,2.536179147,1.311476946,1.838480312,2.552088816,4.671763066,10.514115360,2.642151231,6.597168386,4.783249536,6.852194514,12.512608050,13.178576530,27.931707570,6.072336062,7.934450892,11.876560550,9.589855977,0.188967191,5.091198696,2.060791806,0.122641318,0.122093414,6.304619490,1.289514509,6.424676085,5.300025046
2021-06,1.377199525,1.543761220,1.334896177,1.225653541,2.745774128,3.646254101,8.087781043,3.131438496,8.086851570,4.047364992,7.133022158,11.896830100,12.031265170,26.505407610,4.703922301,7.821006262,11.325465720,9.492497033,0.183240912,4.248739291,1.569305894,0.136268131,0.043604791,4.085675200,1.261481585,4.676276113,4.750632206
2021-07,1.762815392,1.212955244,1.100703865,1.378860234,2.609055085,4.899653948,8.274422144,3.061540315,8.330065151,4.988864335,7.778925739,12.389452460,13.912442360,26.297405530,5.772995552,7.247109898,10.928490640,11.585714330,0.223324862,4.085820932,1.508947975,0.149894944,0.087209581,3.874347173,1.317547433,4.301618977,3.490260396
2021-08,1.322111544,1.543761220,0.983607709,1.532066927,2.415369773,2.620745135,7.776712541,3.341133038,9.667739847,5.162013640,9.604305425,13.965844030,15.328493330,28.169424230,6.756542942,8.174686579,12.591115710,11.171938820,0.355029267,6.017260943,2.405694201,0.177148570,0.095930539,6.515947517,2.438864397,5.009304679,5.558562853
2021-09,1.928079336,1.984835854,0.960188478,2.910927161,2.631841592,3.646254101,8.834345447,3.075519952,8.998902499,5.205300966,10.643367710,14.212155210,15.917653230,27.485988830,6.157861922,10.650448800,14.174345760,12.583643500,0.240503697,6.913311913,3.207592267,0.272536262,0.270349702,10.390294690,2.859358259,6.188780850,5.170756142
2021-10,1.156847601,2.977253781,0.960188478,2.757720468,2.198897953,3.076526897,9.829764652,2.949703226,10.275773800,5.421737597,9.997464126,13.005230420,12.496391400,26.832268020,8.894689443,12.992746750,17.144653470,13.411194530,0.452376002,8.259532032,4.983839598,0.640460216,0.453489822,11.940033560,2.663127790,7.368257021,5.914052338
2021-11,2.038255298,2.205373171,0.843092322,3.523753932,2.392583265,2.734690575,13.251518170,3.285214494,11.643850190,5.140369977,10.250209010,12.290927990,11.979584470,25.911115960,8.424297213,11.985091510,16.841084290,14.165726340,0.377934381,9.014101270,4.164696412,0.545072524,0.723839524,16.025708760,2.102469308,8.506104622,8.014672021
2021-12,0.991583658,2.315641830,0.749415397,1.378860234,2.449549534,2.164963372,7.154575538,2.516334506,8.482073639,5.248588292,8.172084440,11.527363330,11.142357260,25.732828460,6.927594662,11.050841610,14.174345760,11.707413010,0.314945318,7.080517597,3.276572746,0.694967468,0.994189226,14.440748550,1.794107143,6.410799894,5.396976724
2022-01,0.695675931,2.650544928,0.887961350,1.099406792,2.943302269,6.132803823,8.071665807,1.992120352,6.052826502,5.582744748,9.265065344,11.044894860,9.658976319,23.819549490,6.334830163,12.198031540,13.855898360,9.807726819,0.330111651,6.140337723,2.769918510,0.512459264,0.790225825,13.492863470,1.995272025,6.476303037,5.430575417
2022-02,1.201622063,2.168627668,0.964072323,1.570581131,3.386644871,6.541657411,8.203988197,2.080659035,6.327954979,4.934646070,9.446733292,12.931835890,11.138179550,30.405894720,6.877815606,10.069563430,11.494650750,7.512301394,0.205541217,6.622197742,3.206814174,0.617579114,0.569697688,14.834895590,2.268596960,5.569337185,4.117299009
2022-03,1.644324929,3.132462188,1.217775565,2.512929809,3.916192978,6.677941940,8.402471782,2.316762188,5.838837686,6.003440381,11.959806570,14.718140070,12.992703000,32.707918290,9.049757376,10.974692730,14.717632030,9.729473680,0.386168347,7.457571888,3.119435041,0.407339415,0.477810964,14.182015100,2.323261947,7.312412182,5.998478729
2022-04,1.707568195,2.530065613,1.243145890,3.769394714,4.088603989,5.860234764,9.990340466,2.567621788,8.467843136,5.923849315,9.598123249,14.013682080,13.334906730,32.931726140,9.276001310,11.017120660,13.354437530,10.485920700,0.336340173,6.667231389,2.612636071,0.315359547,0.431867602,12.078289080,2.541921895,7.468296938,5.927490815
2022-05,1.454595129,2.650544928,1.649071078,1.413523018,4.692042530,4.906243058,11.512047950,3.216905458,10.791150280,5.912479163,10.355073030,13.938204440,15.630983390,33.187506530,9.004508589,9.963493590,12.468361110,11.033692670,0.367482782,5.687749574,2.070885448,0.118259830,0.128641413,8.451175239,2.733249350,6.433789013,5.111129805
2022-06,2.023784528,1.566231094,1.395367835,1.256464905,3.903877905,3.952251352,10.453468830,3.290687693,10.730010620,6.742500276,8.750339492,14.365911080,16.723827570,34.082737920,10.226225830,9.426073070,11.518993510,12.077067870,0.230455304,5.789075279,1.939816748,0.105119849,0.110264069,7.580667919,3.252566726,5.597679868,3.975323181
2022-07,1.201622063,1.686710409,1.065553620,0.942348678,3.731466894,5.042527587,9.659534490,3.703868211,13.634144540,6.446876318,11.112022820,12.680243750,15.001770080,29.222910380,9.004508589,9.348288521,13.490756980,11.633633410,0.267826434,8.299701080,2.857297643,0.131399811,0.192962120,9.285411422,2.350594441,5.966134745,4.294768794
2022-08,1.834054728,1.204793149,1.420738160,3.141162261,3.780727183,4.224820411,10.453468830,3.453008611,12.900468600,7.197306365,11.505636700,13.460179380,16.635516930,30.917455510,10.316723410,11.080762570,14.717632030,14.424662050,0.305197564,7.471081982,2.761180597,0.144539793,0.165396103,9.140326868,2.487256908,6.447960354,6.992309524
2022-09,1.834054728,1.807189724,1.040183296,1.413523018,3.559055882,2.861975117,10.850436000,2.788968493,11.952803850,6.344544948,12.747034350,14.793617710,16.514089800,30.981400610,10.316723410,12.700095450,16.966902950,13.094358680,0.423539477,9.720512632,4.928183091,0.275939604,0.202150793,10.264732160,2.569254389,7.950122547,8.554043631
2022-10,1.454595129,3.975817392,0.659628431,2.669987922,2.807836475,4.088535882,9.924179270,2.774212046,11.922234020,6.458246470,11.868972600,12.655084540,14.284246120,26.665106410,10.904957640,13.958790880,18.344703110,12.572671080,0.597938085,12.823330890,6.684503660,0.459899340,0.404301585,14.109472820,3.744551609,8.984630472,6.992309524
2022-11,1.707568195,3.734858762,1.090923944,2.041755470,2.832466619,2.044267941,10.784274810,2.670916917,13.389585900,5.787407488,11.475358710,11.397123850,13.114130130,25.034506370,9.502245245,14.312357010,17.784819650,11.085861430,0.373711303,9.842103478,4.840803958,0.735838944,0.597263705,13.384050060,3.908546570,8.644518277,9.583368384
2022-12,1.328108596,3.252941502,1.141664593,2.355871696,2.918672125,3.815966823,9.461050904,2.287249293,10.485451970,5.685076118,9.931181154,12.051263410,13.356984390,30.949428060,11.176450360,14.354784940,16.528733290,14.868096510,0.448453564,9.227394201,5.120417183,1.064338472,0.946433256,11.860662250,3.225234233,6.816415232,8.483055717
2023-01,1.803196707,3.507442794,1.191804955,2.659770964,3.848803278,4.555524028,7.834752762,2.611030443,9.117106068,6.101411900,10.046230440,11.626005210,12.936902760,30.057714590,10.042029890,14.472888170,16.606676880,13.810758830,0.420738135,8.879847804,4.641359169,0.893495240,1.031073293,12.829330320,3.308851391,7.440838738,8.758318679
2023-02,1.622877036,2.572121708,1.045869654,2.807536018,4.480340658,4.945997517,7.187252534,1.653652614,7.161291235,5.702046757,10.016595540,12.832942190,11.861515990,28.545376750,8.709017076,12.182612250,14.738664610,10.131250090,0.348611597,6.844098993,3.558375363,0.459511838,0.714515703,13.889605560,3.308851391,7.385310091,7.585945312
2023-03,1.322344252,2.922865577,1.264772605,2.512005911,4.325435263,5.336471005,6.216002191,1.943767108,7.161291235,6.301094471,10.846372690,14.187667370,13.238011050,34.122122540,9.864294852,11.313411150,15.331077700,10.484079700,0.396695955,8.120867541,4.890617346,0.702031974,0.777827221,15.267963360,4.082695668,7.468603062,7.965242578
2023-04,1.562770480,2.104463216,1.435030455,2.659770964,3.920298076,6.507891469,9.259253264,2.349927399,7.823259332,7.521376851,10.905642480,14.901977010,13.119718510,31.507038360,8.220245710,10.768435860,12.435897560,7.938666118,0.264463970,6.432523689,3.059859008,0.612682450,0.416047118,11.557000040,3.522325674,7.288134958,6.896313920
2023-05,1.743090150,1.987548593,1.264772605,3.694126339,4.277772065,2.993630076,9.647753401,2.959167836,8.545406348,8.131518041,10.164770030,14.606400610,13.485350010,32.011150970,12.041549120,10.464905320,12.636553610,10.080845860,0.276485060,7.749122105,3.154405213,0.357398096,0.262290575,11.733712580,4.616381376,7.857303593,7.137684907
2023-06,2.043622935,1.753719346,1.483675556,2.068710750,4.277772065,1.952367441,10.489503700,3.060707908,10.681757930,7.177479090,11.024182080,14.236930100,12.721825400,32.042658010,10.042029890,10.671857960,12.478895280,10.408473350,0.342601052,5.912522634,2.638698639,0.242520137,0.090445026,7.315899110,3.415588533,7.982243049,8.206613565
2023-07,2.043622935,2.221377839,1.556643206,2.364240857,4.456509059,2.342840929,9.906753492,3.031696459,12.216320340,7.443722518,10.312944520,17.389745080,16.152309180,34.153629580,10.930705110,11.423785900,14.991873430,10.786505070,0.372653776,9.065720521,3.240356309,0.153170613,0.226112564,11.839740110,2.908587110,8.551411684,7.654908451
2023-08,1.682983593,2.338292462,1.118837304,3.841891393,4.289687864,5.857102322,7.770002739,2.683559067,13.389809240,6.844674804,10.876007590,16.749329530,15.539338720,30.530320170,12.352585450,13.700264970,15.976043580,11.920600230,0.372653776,9.598998199,3.979535732,0.191463266,0.271335077,13.218097910,3.602378530,9.481516526,8.965208096
2023-09,2.223942605,1.753719346,0.826966703,3.546361286,2.835960310,4.165050540,9.388753310,2.422456022,12.035783590,6.711553090,11.172356570,14.064510540,15.087676280,27.978250060,11.064006390,14.838504510,18.904666400,15.146470910,0.456801403,11.853811280,5.896245166,0.370162314,0.407002616,17.989336460,4.029327097,10.772557580,8.275576704
2023-10,1.442557366,4.910414170,0.997224554,2.364240857,2.418907324,3.123787905,12.626254450,2.669053342,11.012741980,6.999983471,14.284020860,15.887231690,13.775704430,29.553601980,9.819861091,15.804283510,18.293143200,12.122217150,0.528927941,11.504193550,5.887650057,1.008373199,0.596937170,20.392626990,4.563012805,11.605487290,10.654805010
2023-11,1.502663923,2.572121708,0.924256904,2.512005911,2.132928133,2.993630076,10.295253630,3.133236532,12.517214930,6.778113947,11.646514940,14.433981040,14.076812730,32.452249510,10.086463650,16.977015150,19.339421170,11.492164280,0.528927941,12.862834610,6.704185466,1.455120819,0.985850780,19.332351750,3.549009960,8.218239800,9.861728906
2023-12,1.081918024,1.402975477,0.875611803,2.807536018,2.025685936,2.212683100,11.072253900,2.727076241,10.019789840,6.167972757,10.164770030,15.246816150,11.474376760,31.759094660,11.375042710,13.362242320,14.413792910,7.333815366,0.360632687,8.893124427,5.414919030,1.378535513,1.456164914,19.791804360,3.122061393,7.079902531,8.827281818
2024-01,1.317125437,2.498208671,1.284683836,2.511185238,2.781526876,4.484098267,9.192679837,2.909729909,12.797550450,7.223574281,12.797182650,16.767027580,12.894394180,34.874650010,13.443459120,14.437211700,14.632299460,9.190349694,0.458777426,7.526124898,4.803518747,1.166478727,1.389146757,19.194354030,2.502346602,8.788538114,8.917741545
2024-02,1.374391760,2.725318550,0.981031293,2.511185238,2.746902060,4.733214837,8.114917374,2.210824195,9.420419084,6.238049154,12.681108430,13.582498600,12.202499860,34.719375520,12.701450020,12.868242330,13.492668440,8.629665230,0.470392044,7.432592132,4.921915335,0.905882416,0.961716985,17.092279360,3.388594356,7.169596882,7.610253123
2024-03,2.519718227,2.157543852,1.121178620,3.069226401,3.358607141,4.608656552,9.636464381,2.467565070,9.361171165,7.169424549,12.129755890,18.335166850,14.058034630,36.520559580,13.225221150,15.016316270,13.858475930,8.264001449,0.429740880,7.656635734,5.192536110,0.608058060,0.614430296,18.160546820,3.518924908,7.659360616,6.839170208
2024-04,1.374391760,2.384653731,0.794168189,3.487757274,2.989275771,4.733214837,8.114917374,2.168034050,9.568538881,6.303028833,10.185512720,16.091521430,12.862944440,35.992626330,12.963335580,11.238668990,12.493732620,7.922715253,0.301980078,6.284096772,3.805604641,0.521192623,0.596620722,14.128698660,3.466792688,7.278433268,7.409101058
2024-05,1.374391760,3.179538308,0.910957629,3.487757274,3.231649482,4.982331407,12.362569440,3.166470783,13.360405680,6.194729368,11.375273460,15.705517920,13.397590050,33.321905130,10.824603450,11.050123320,12.967406410,8.995329011,0.319402005,6.308023758,3.078311309,0.434327186,0.293857968,11.509720370,3.258263804,7.373665105,10.661059440
2024-06,1.259859113,2.043988912,0.934315517,1.953144074,3.577897641,3.736748555,9.636464381,3.380421511,12.827174410,5.393313331,10.881958030,13.268870750,12.537963770,31.738105350,10.824603450,10.356544590,12.081026730,8.970951425,0.406511643,5.583688616,2.917630225,0.148912178,0.240429246,10.234691470,3.414660467,5.877164807,8.213709318
2024-07,1.660723377,2.611763610,1.074462844,2.092654365,4.258852354,4.608656552,9.192679837,3.023836964,14.871227610,6.638757173,11.172143580,15.657267480,13.963685400,32.545532690,10.431775100,11.784104700,13.464529410,11.189311700,0.278750841,5.533659463,2.384845575,0.124093482,0.213714886,6.995428849,2.319883829,6.162860318,7.543202435
2024-08,1.832522347,2.725318550,1.074462844,1.813633783,3.427856772,4.733214837,7.544337246,2.995310200,13.745517150,6.898675887,12.477978540,17.370158070,14.362048800,32.203928820,10.562717880,12.720099300,14.022620320,10.067942770,0.447162807,5.818608122,3.636466657,0.273005660,0.258238820,7.615713181,1.850693841,6.870296823,10.359331340
2024-09,1.088060143,2.043988912,0.817526077,3.069226401,2.585319586,3.363073700,10.460635680,2.524618597,11.997703550,6.368008511,12.448959990,15.150637870,14.320115810,30.216415370,9.384232830,12.955781390,14.557262030,11.238066870,0.452970116,7.537000801,5.040311924,0.397099141,0.409620197,10.820515560,3.336462135,6.584601311,9.320045675
2024-10,2.233386610,3.520203127,0.630662974,4.324819020,1.869740058,2.864840559,13.884116440,2.866939763,12.797550450,7.245234174,12.100737330,16.212147530,14.246733080,30.247470270,10.257184720,17.083584920,17.741663090,12.651966820,0.435548189,8.963919279,4.955742932,0.670104801,0.623335083,15.334807080,4.170577669,9.346324588,13.711865760
2024-11,1.717989700,4.315087704,0.560589310,3.348246983,1.765865610,1.868374278,12.616160600,2.824149617,11.168232690,6.530457708,12.274848660,13.268870750,12.758111960,29.005274360,11.304726990,15.649291040,19.908368980,12.481323720,0.528465136,11.567610460,7.188364322,1.327800253,1.032955281,20.676144380,3.701387682,9.577601907,15.991589160
2024-12,1.660723377,3.179538308,0.910957629,3.069226401,2.146738585,2.242049133,9.763259965,2.809886235,10.427633700,5.696551832,11.665459010,12.448613280,11.500122290,34.750430420,11.479317370,16.363071090,18.234096250,13.188273700,0.418126261,9.172736617,5.953657038,1.489121779,1.282289314,19.573416680,2.606611043,7.972265224,11.096888920
2025-01,2.169011673,2.600715536,0.833021722,2.842554943,2.536965073,3.595708460,8.318319397,3.505166773,11.759328500,7.843487575,13.805135160,16.520717650,13.313104670,35.642787240,13.568609540,15.231081740,17.280997480,11.703830570,0.627048540,9.112057057,5.895454336,1.148157653,1.344222066,27.695801620,1.900525958,9.469762026,11.311692520
2025-02,1.598219127,2.487640947,1.018137660,3.248634220,2.904308433,3.347728566,8.003231541,2.593253466,10.754762750,6.807758817,13.226303500,16.280590940,15.028225770,36.543171240,13.394653010,13.556671430,16.280690890,9.377603375,0.394808340,8.962323326,6.172986423,1.160372096,1.290809269,25.302337290,1.618015342,9.065647004,11.378428170
2025-03,1.426981364,2.148417182,1.342090551,4.602231812,3.604556711,4.711617982,10.712987100,2.906723665,9.632012792,7.929798305,14.962798490,18.009503250,15.341967430,42.318047920,14.960261800,15.136938180,16.804215830,9.813770974,0.447062385,9.263960842,5.887044272,0.769509916,0.827898359,24.379143900,2.362816056,9.429350524,13.180290690
2025-04,1.769456891,3.731461421,1.758601412,2.165756147,3.168336472,3.471718513,10.397899250,2.878226374,10.725216700,6.322260961,11.258275850,18.801921400,15.436089930,41.479759370,12.350913820,13.011983730,14.789579670,10.201475510,0.423838365,6.711977251,4.465743584,0.549649940,0.667659967,15.557518200,2.208719356,6.519722362,10.544232560
2025-05,1.084505836,2.261491770,1.411509028,2.030396388,3.925982150,4.215658194,15.376287370,3.248691155,11.966150860,5.793607741,11.258275850,15.560210810,15.906702430,41.231377580,12.959761680,11.169459940,14.331495340,13.181954100,0.412226355,7.323932500,4.406873141,0.415291066,0.525225840,14.839478890,2.927837286,6.250312347,10.677703850
2025-06,1.883615400,1.243820474,1.318951059,1.218237833,3.019103232,1.363889416,12.099373670,2.393772430,12.527525840,3.668206019,11.981815420,14.863843350,13.020279110,33.221064760,10.089478890,10.786161190,13.391955040,12.333850430,0.290300250,5.815744918,2.632349796,0.183216647,0.204749056,9.471280309,2.825106153,5.563316809,10.711071680
2025-07,2.853962727,1.469969651,1.504066997,2.707195183,4.006338510,5.951517451,12.099373668,4.474074661,15.925321764,8.339774272,13.515719331,19.426250844,19.127783529,43.032145572,12.655337747,13.005259195,15.359847909,14.417762295,0.418032360,7.558298340,4.179801433,0.219859976,0.275966120,13.300823249,3.467175734,6.991189888,10.610968204
2025-08,1.997773909,2.374566359,1.272672075,4.060792775,3.937461630,4.339648141,11.280145243,4.032366653,14.654841549,9.116570840,14.731265824,20.098605632,18.866332141,37.102030273,12.872783413,15.352123445,17.449273354,14.199678496,0.528346455,9.014404624,4.718045481,0.109929988,0.213651189,13.369207945,4.032196964,7.004660389,14.014486307
2025-09,1.255743600,3.053013890,0.902440198,4.466872053,3.237213352,3.719698407,13.611795377,4.089361235,14.123012622,9.073415475,14.615499491,19.978542277,19.483357416,36.232693999,11.524620286,15.379021602,18.356093347,15.047782160,0.539958465,10.542122692,6.467338636,0.329789964,0.347183183,18.258713663,4.597218195,7.934124941,14.748578447
2025-10,1.598219127,4.183759775,0.994998167,2.977914702,3.317569711,3.347728566,16.321550938,4.217599043,13.384361334,9.634435219,16.930826143,18.753896056,18.855874086,37.598793858,12.220446416,18.357992556,19.982760137,17.058999422,0.650272560,11.405804213,7.972739957,0.818367689,0.801191960,18.600637140,4.057879748,7.691655927,15.883084482
2025-11,2.283170182,4.522983541,0.971858675,3.383993979,2.628800913,3.719698407,12.099373668,4.616561115,14.034374467,9.310769982,15.136447988,14.863843353,15.948534654,32.662205730,10.828794155,18.505932422,21.029810024,15.435486693,0.667690575,13.421784448,8.527804132,1.404660958,1.166179408,22.737911210,4.468804279,8.877059993,18.051993077
2025-12,1.655298382,3.618386833,1.619764458,4.060792775,2.766554673,3.843688354,11.973338526,4.032366653,14.004828416,9.256825776,12.879004502,16.976958401,15.341967434,33.655732900,10.959261555,18.505932422,20.422147143,15.023550627,0.580600500,13.046365093,7.964329894,1.526805389,1.504460458,20.823139740,3.236030685,9.065647004,17.351268761
2026-01,2.054853164,3.957610598,1.666043443,2.977914702,4.006338510,3.843688354,12.036356097,4.944279960,15.304854682,10.098355392,15.107506405,18.153579281,15.666167155,41.200329851,14.742816139,16.737378561,17.094024285,11.364589103,0.528346455,10.121132201,6.770100913,1.600092048,1.646894584,24.003028074,3.826734699,10.345344575,14.948785395
2026-02,1.255743600,2.939939302,1.573485474,1.895036628,4.396640829,4.711617982,8.066249112,2.749988565,11.936604810,8.490818049,16.959767726,18.921984753,15.645251044,36.884696204,14.046990008,13.866000238,15.261686982,9.716844841,0.389002335,9.465775871,6.408468194,0.928297677,1.157277276,20.959909130,3.313079034,8.796236989,11.878945537
2026-03,1.769456891,2.713790125,1.966856842,1.759676869,4.281846029,4.463638088,10.712987102,3.519415418,12.172973222,6.386994009,16.872942977,23.052164166,19.054577141,45.484915774,16.482381465,16.508744221,16.911725421,10.879958438,0.510928440,9.441905276,6.854201546,1.123728767,0.997038884,18.805791226,4.134928097,9.927759052,13.847647185
2026-04,1.997773909,3.053013890,1.504066997,3.519353738,4.281846029,6.447477239,13.170672379,3.163199283,10.547940389,5.286532203,15.425863819,21.707454590,18.040145756,43.746243225,14.960261805,13.946694711,16.495710064,12.067303568,0.447062385,9.350763005,5.441310920,0.806153246,0.952528219,13.779516117,3.980831398,10.331874074,14.147957606
2026-05,1.541139873,1.809193416,1.249532582,2.301115906,4.121133309,4.091668248,16.888709079,3.391177609,15.629861249,5.297321044,15.425863819,23.988658335,17.851900757,41.262425299,12.698826881,13.496150571,16.752798206,12.939638766,0.371584320,8.406789483,3.818168714,0.403076623,0.516323708,7.795855272,3.544224083,10.628225090,14.181325430
